Sample_name	scaffold_name	taxID	tax_name	Avg._log_e-value	species	genus	family	order	class	phylum	kingdom	superkingdom	Avg_fold	Length	Ref_GC	Nr_ORFs	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
SRR7892471	NODE_113_length_4538_cov_9.561309	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	53.3944	4538	0.5956	2.0	100.0	4538	1448	1453	0.5917	38	41.67
SRR7892471	NODE_114_length_4530_cov_7.875140	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	41.6272	4530	0.5945	5.0	100.0	4530	1155	1157	0.5661	29	37.3
SRR7892471	NODE_115_length_4490_cov_12.352141	718252.0	Faecalibacterium prausnitzii L2-6	-36.4762535331884	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	55.0171	4490	0.445	4.0	100.0	4490	1386	1381	0.4445	36	55.75
SRR7892471	NODE_116_length_4471_cov_12.110605	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	60.8595	4471	0.6093	5.0	100.0	4471	1599	1619	0.5659	30	69.38
SRR7892471	NODE_118_length_4461_cov_22.977646	2093856.0	Butyricimonas faecalis	-450.0		Butyricimonas	Odoribacteraceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	105.3132	4461	0.4829	3.0	100.0	4461	2672	2673	0.4846	70	111.93
SRR7892471	NODE_119_length_4461_cov_12.526460	853.0	Faecalibacterium prausnitzii	-450.0		Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	61.0527	4461	0.4761	4.0	100.0	4461	1564	1570	0.4706	39	70.83
SRR7892471	NODE_120_length_4454_cov_16.643363	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	76.6917	4454	0.5195	4.0	100.0	4454	1959	1956	0.5161	54	72.28
SRR7892471	NODE_121_length_4438_cov_15.736987	2109688.0	Clostridiales bacterium CCNA10	-450.0				Clostridiales	Clostridia	Firmicutes		Bacteria	70.018	4438	0.5406	5.0	100.0	4438	1751	1758	0.5332	56	54.1
SRR7892471	NODE_122_length_4416_cov_13.215027	77133.0	uncultured bacterium	-66.50168944621039								Bacteria	61.8295	4416	0.4171	8.0	100.0	4416	1547	1528	0.4313	43	60.97
SRR7892471	NODE_124_length_4400_cov_9.173722	853.0	Faecalibacterium prausnitzii	-450.0		Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	46.457	4400	0.5843	3.0	100.0	4400	1190	1188	0.5781	33	34.51
SRR7892471	NODE_125_length_4362_cov_10.674679	853.0	Faecalibacterium prausnitzii	-82.07211658966929		Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	52.4459	4362	0.5809	3.0	100.0	4362	1353	1349	0.5812	37	43.98
SRR7892471	NODE_127_length_4319_cov_10.584394	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	56.0762	4319	0.5846	7.0	99.9768	4318	1419	1427	0.5877	45	47.26
SRR7892471	NODE_129_length_4197_cov_17.225485	264731.0	Prevotella ruminicola 23	-450.0	Prevotella ruminicola	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	70.1179	4197	0.517	3.0	100.0	4197	1633	1625	0.518	62	43.78
SRR7892471	NODE_131_length_4176_cov_11.956331	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	59.8678	4176	0.5857	7.0	99.545	4157	1471	1482	0.5802	33	56.24
SRR7892471	NODE_132_length_4174_cov_8.236759	853.0	Faecalibacterium prausnitzii	-450.0		Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	39.8852	4174	0.5237	3.0	100.0	4174	976	975	0.5326	30	34.48
SRR7892471	NODE_133_length_4170_cov_26.417054	295405.0	Bacteroides fragilis YCH46	-450.0	Bacteroides fragilis	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	134.224	4170	0.4734	5.0	100.0	4170	3435	3217	0.4785	47	298.03
SRR7892471	NODE_134_length_4149_cov_15.289784	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	70.1005	4149	0.5638	4.0	100.0	4149	1668	1667	0.5627	45	70.28
SRR7892471	NODE_136_length_4007_cov_8.978880	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	44.6479	4007	0.5865	3.0	100.0	4007	1036	1039	0.5848	36	34.73
SRR7892471	NODE_137_length_3998_cov_17.339964	853.0	Faecalibacterium prausnitzii	-450.0		Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	76.3579	3998	0.518	4.0	100.0	3998	1723	1720	0.4851	40	71.12
SRR7892471	NODE_138_length_3993_cov_9.283197	1616788.0	Paenibacillus bovis	-18.1824346304402		Paenibacillus	Paenibacillaceae	Bacillales	Bacilli	Firmicutes		Bacteria	38.9209	3993	0.5134	4.0	100.0	3993	884	871	0.5051	33	25.88
SRR7892471	NODE_139_length_3984_cov_17.665984	853.0	Faecalibacterium prausnitzii	-450.0		Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	77.7465	3984	0.5289	6.0	100.0	3984	1759	1761	0.5308	61	71.14
SRR7892471	NODE_140_length_3984_cov_11.623240	2576874.0	Escherichia phage vB_EcoM-ECP32	-450.0		Vequintavirus	Myoviridae	Caudovirales				Viruses	49.4435	3984	0.439	3.0	98.8203	3937	1107	1109	0.4347	35	42.37
SRR7892471	NODE_141_length_3978_cov_8.344014	208479.0	[Clostridium] bolteae	-450.0		Lachnoclostridium	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes		Bacteria	43.6166	3978	0.5151	5.0	100.0	3978	1058	1055	0.5243	35	39.56
SRR7892471	NODE_142_length_3977_cov_13.010769	853.0	Faecalibacterium prausnitzii	-156.602059991328		Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	56.1717	3977	0.4094	3.0	99.6731	3964	1238	1243	0.4053	45	37.01
SRR7892471	NODE_143_length_3973_cov_17.039014	657315.0	Roseburia intestinalis M50/1	-450.0	Roseburia intestinalis	Roseburia	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes		Bacteria	77.7687	3973	0.4722	5.0	99.6225	3958	1749	1754	0.4476	47	75.93
SRR7892471	NODE_144_length_3972_cov_12.393582	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	66.4786	3972	0.5856	3.0	100.0	3972	1598	1602	0.5851	63	45.61
SRR7892471	NODE_146_length_3966_cov_9.067884	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	41.2057	3966	0.5814	5.0	100.0	3966	940	952	0.5493	29	32.23
SRR7892471	NODE_147_length_3956_cov_10.107502	2548155.0	Streptococcus phage Javan414	-450.0								Viruses	38.8966	3956	0.4386	2.0	100.0	3956	837	838	0.4503	34	29.81
SRR7892471	NODE_148_length_3947_cov_14.774160	2576874.0	Escherichia phage vB_EcoM-ECP32	-450.0		Vequintavirus	Myoviridae	Caudovirales				Viruses	64.3534	3947	0.4267	9.0	99.8227	3940	1431	1436	0.4354	39	76.92
SRR7892471	NODE_149_length_3893_cov_9.169025	853.0	Faecalibacterium prausnitzii	-450.0		Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	43.0891	3893	0.5441	6.0	99.7945	3885	952	952	0.5456	39	30.99
SRR7892471	NODE_150_length_3889_cov_8.486359	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	42.0057	3889	0.5634	4.0	99.7172	3878	966	971	0.5516	25	40.96
SRR7892471	NODE_151_length_3887_cov_12.368504	853.0	Faecalibacterium prausnitzii	-450.0		Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	54.0232	3887	0.5567	4.0	99.6398	3873	1200	1197	0.5371	45	41.57
SRR7892471	NODE_152_length_3842_cov_17.293758	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	80.646	3842	0.5104	7.0	100.0	3842	1773	1773	0.482	58	80.86
SRR7892471	NODE_153_length_3827_cov_5.121600	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	27.6297	3827	0.5869	3.0	99.9216	3824	638	631	0.5909	24	17.19
SRR7892471	NODE_154_length_3818_cov_13.412189	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	65.1611	3818	0.5456	1.0	100.0	3818	1409	1394	0.5503	46	64.83
SRR7892471	NODE_155_length_3809_cov_63.347535	657322.0	Faecalibacterium prausnitzii SL3/3	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	277.1457	3809	0.5442	3.0	98.9761	3770	5901	5904	0.5369	121	366.27
SRR7892471	NODE_156_length_3776_cov_12.902136	1783272.0	Terrabacteria group	-5.08893101348984								Bacteria	60.0191	3776	0.5689	10.0	100.0	3776	1324	1320	0.5643	50	38.96
SRR7892471	NODE_157_length_3763_cov_14.295171	2530393.0	Muribaculum sp. H5	-150.512861624523		Muribaculum	Muribaculaceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	71.5187	3763	0.5567	5.0	99.1496	3731	1597	1598	0.5633	47	68.7
SRR7892471	NODE_158_length_3762_cov_16.474627	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	79.3878	3762	0.5518	5.0	100.0	3762	1723	1724	0.5562	56	74.66
SRR7892471	NODE_159_length_3759_cov_44.877784	816.0	Bacteroides	-450.0			Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	215.6462	3759	0.4331	2.0	100.0	3759	4683	4682	0.4568	162	186.08
SRR7892471	NODE_160_length_3759_cov_8.347366	853.0	Faecalibacterium prausnitzii	-60.4571745730408		Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	38.6957	3759	0.6036	4.0	100.0	3759	849	853	0.5937	33	27.05
SRR7892471	NODE_161_length_3747_cov_43.147139	77133.0	uncultured bacterium	-76.0236500209967								Bacteria	194.3686	3747	0.4059	4.0	100.0	3747	4125	4121	0.4288	82	319.42
SRR7892471	NODE_162_length_3728_cov_13.316899	2070184.0	Faecalibacterium phage FP_Lugh	-450.0			Siphoviridae	Caudovirales				Viruses	66.5212	3728	0.6363	3.0	99.7586	3719	1462	1458	0.6229	43	63.8
SRR7892471	NODE_163_length_3721_cov_9.771405	853.0	Faecalibacterium prausnitzii	-450.0		Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	44.8936	3721	0.4827	5.0	99.6238	3707	952	947	0.4866	29	40.32
SRR7892471	NODE_164_length_3705_cov_12.044928	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	57.2235	3705	0.5514	4.0	99.2443	3677	1222	1216	0.5518	37	57.49
SRR7892471	NODE_165_length_3703_cov_10.707115	2306966.0	Escherichia phage vB_EcoM-Pr121LW	-450.0		Vequintavirus	Myoviridae	Caudovirales				Viruses	46.9849	3703	0.4461	7.0	98.5417	3649	979	982	0.4339	44	34.85
SRR7892471	NODE_166_length_3682_cov_10.091540	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	45.4354	3682	0.4932	5.0	100.0	3682	956	951	0.4843	37	32.49
SRR7892471	NODE_168_length_3677_cov_4.933611	853.0	Faecalibacterium prausnitzii	-450.0		Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	24.5673	3677	0.4887	7.0	99.3473	3653	525	528	0.4827	16	20.31
SRR7892471	NODE_170_length_3653_cov_8.324664	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	41.9606	3653	0.6053	5.0	100.0	3653	902	894	0.5989	37	25.98
SRR7892471	NODE_171_length_3632_cov_10.093108	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	56.7506	3632	0.6074	5.0	100.0	3632	1261	1257	0.5844	42	53.7
SRR7892471	NODE_174_length_3609_cov_6.593431	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	36.6825	3609	0.6016	4.0	99.8615	3604	814	801	0.5846	28	28.18
SRR7892471	NODE_175_length_3604_cov_13.968245	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	71.9598	3604	0.5671	4.0	100.0	3604	1529	1527	0.5665	50	72.89
SRR7892471	NODE_177_length_3599_cov_30.861442	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	140.5857	3599	0.5465	5.0	99.6944	3588	2884	2888	0.5355	112	114.87
SRR7892471	NODE_178_length_3599_cov_12.315730	853.0	Faecalibacterium prausnitzii	-450.0		Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	52.4821	3599	0.4318	3.0	100.0	3599	1069	1074	0.4415	37	46.4
SRR7892471	NODE_179_length_3582_cov_10.874465	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	57.6103	3582	0.6019	4.0	100.0	3582	1224	1219	0.5841	49	44.7
SRR7892471	NODE_180_length_3578_cov_12.570408	657319.0	[Eubacterium] siraeum 70/3	-450.0	[Eubacterium] siraeum		Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	54.2949	3578	0.4572	2.0	99.1056	3546	1094	1090	0.4531	34	68.97
SRR7892471	NODE_181_length_3577_cov_4.980571	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	25.4909	3577	0.6206	5.0	100.0	3577	550	542	0.6064	20	18.72
SRR7892471	NODE_182_length_3570_cov_17.590610	880074.0	Barnesiella viscericola DSM 18177	-450.0	Barnesiella viscericola	Barnesiella	Barnesiellaceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	79.9496	3570	0.5179	2.0	100.0	3570	1640	1640	0.5325	59	65.28
SRR7892471	NODE_183_length_3566_cov_5.375752	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	31.5059	3566	0.6298	5.0	99.8878	3562	706	708	0.6186	23	20.59
SRR7892471	NODE_184_length_3563_cov_9.851692	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	48.1097	3563	0.586	4.0	100.0	3563	1002	998	0.5871	35	38.53
SRR7892471	NODE_185_length_3563_cov_6.054217	853.0	Faecalibacterium prausnitzii	-450.0		Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	30.4729	3563	0.5933	3.0	100.0	3563	639	635	0.5837	25	19.89
SRR7892471	NODE_186_length_3562_cov_4.811191	1233383.0	Human cosavirus	-450.0		Cosavirus	Picornaviridae	Picornavirales				Viruses	23.5629	3562	0.4382	1.0	100.0	3562	519	516	0.4453	22	14.4
SRR7892471	NODE_187_length_3557_cov_6.299425	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	30.7163	3557	0.5915	6.0	99.5783	3542	634	637	0.5899	22	24.69
SRR7892471	NODE_188_length_3546_cov_10.164024	853.0	Faecalibacterium prausnitzii	-450.0		Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	48.4944	3546	0.5121	5.0	100.0	3546	993	993	0.5202	32	45.92
SRR7892471	NODE_189_length_3538_cov_36.561110	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	178.5896	3538	0.6015	2.0	99.4064	3517	3664	3663	0.5898	91	210.5
SRR7892471	NODE_190_length_3537_cov_19.764162	198431.0	uncultured prokaryote	-47.14266750356871									84.2358	3537	0.5281	2.0	99.6325	3524	1663	1660	0.5194	40	85.01
SRR7892471	NODE_192_length_3521_cov_14.128630	2099658.0	Escherichia phage PDX	-450.0		Vequintavirus	Myoviridae	Caudovirales				Viruses	59.9702	3521	0.4476	6.0	99.6024	3507	1167	1163	0.4485	47	44.82
SRR7892471	NODE_193_length_3513_cov_13.023283	853.0	Faecalibacterium prausnitzii	-450.0		Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	63.09	3513	0.5491	4.0	100.0	3513	1287	1275	0.539	53	41.26
SRR7892471	NODE_194_length_3512_cov_23.310335	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	115.0698	3512	0.5849	3.0	100.0	3512	2371	2357	0.5818	106	71.65
SRR7892471	NODE_195_length_3509_cov_5.350816	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	27.2593	3509	0.6073	4.0	100.0	3509	564	572	0.5904	18	22.23
SRR7892471	NODE_196_length_3481_cov_9.024089	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	47.3028	3481	0.6093	4.0	100.0	3481	1007	1005	0.6061	32	35.92
SRR7892471	NODE_197_length_3471_cov_10.379493	2306966.0	Escherichia phage vB_EcoM-Pr121LW	-450.0		Vequintavirus	Myoviridae	Caudovirales				Viruses	43.6877	3471	0.4468	6.0	100.0	3471	847	841	0.4416	38	25.33
SRR7892471	NODE_198_length_3458_cov_37.060337	357276.0	Bacteroides dorei	-450.0		Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	170.7496	3458	0.4049	4.0	100.0	3458	3329	3338	0.4345	160	135.91
SRR7892471	NODE_199_length_3455_cov_12.278863	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	62.108	3455	0.5974	4.0	99.7974	3448	1271	1272	0.5545	50	47.1
SRR7892471	NODE_200_length_3455_cov_9.671403	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	48.8249	3455	0.5968	3.0	100.0	3455	997	999	0.5438	24	60.61
SRR7892471	NODE_201_length_3453_cov_17.340047	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	81.3831	3453	0.5193	7.0	100.0	3453	1600	1620	0.4816	63	59.05
SRR7892471	NODE_202_length_3448_cov_13.357461	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	60.1691	3448	0.5661	1.0	100.0	3448	1193	1189	0.5586	52	36.62
SRR7892471	NODE_203_length_3442_cov_8.969094	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	45.9709	3442	0.5796	5.0	100.0	3442	925	926	0.5813	32	37.53
SRR7892471	NODE_204_length_3428_cov_16.951955	853.0	Faecalibacterium prausnitzii	-450.0		Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	74.5633	3428	0.6012	4.0	100.0	3428	1463	1452	0.545	30	118.72
SRR7892471	NODE_205_length_3424_cov_16.348670	1231729.0	Prevotella sp. Sc00033	-92.1844222516757		Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	69.4892	3424	0.4804	3.0	100.0	3424	1319	1314	0.4685	34	87.99
SRR7892471	NODE_206_length_3408_cov_7.907235	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	42.0132	3408	0.6133	3.0	99.7066	3398	846	847	0.5962	27	48.34
SRR7892471	NODE_207_length_3397_cov_6.266265	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	29.5493	3397	0.5943	4.0	100.0	3397	568	568	0.5835	23	25.89
SRR7892471	NODE_208_length_3389_cov_12.602959	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	73.0059	3389	0.6005	5.0	100.0	3389	1557	1496	0.5684	37	93.02
SRR7892471	NODE_209_length_3378_cov_7.941836	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	36.6306	3378	0.5841	3.0	100.0	3378	705	711	0.5764	32	25.53
SRR7892471	NODE_210_length_3359_cov_14.468617	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	61.7717	3359	0.4489	3.0	99.7916	3352	1182	1178	0.4472	49	46.66
SRR7892471	NODE_211_length_3356_cov_7.034157	853.0	Faecalibacterium prausnitzii	-90.8035021212113		Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	29.868	3356	0.5262	2.0	100.0	3356	560	561	0.537	27	19.45
SRR7892471	NODE_212_length_3350_cov_8.084021	853.0	Faecalibacterium prausnitzii	-450.0		Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	41.2245	3350	0.5681	5.0	99.9701	3349	814	818	0.5574	29	32.64
SRR7892471	NODE_213_length_3338_cov_7.955842	853.0	Faecalibacterium prausnitzii	-450.0		Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	35.1366	3338	0.4509	6.0	100.0	3338	666	663	0.4663	25	27.36
SRR7892471	NODE_214_length_3316_cov_5.374190	853.0	Faecalibacterium prausnitzii	-450.0		Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	26.5878	3316	0.6252	3.0	100.0	3316	521	517	0.6232	22	18.77
