Sample_name	scaffold_name	Avg_fold	Length	Ref_GC	Nr_ORFs	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
SRR7892471	NODE_3701_length_855_cov_0.250000	7.324	855	0.4339	2.0	100.0	855	35	35	0.4463	6	4.16
SRR7892471	NODE_3706_length_855_cov_0.109890	13.2374	855	0.3637	1.0	100.0	855	73	75	0.3684	11	8.2
SRR7892471	NODE_3710_length_854_cov_0.920220	45.7319	854	0.5773	3.0	100.0	854	226	224	0.5553	47	25.19
SRR7892471	NODE_3715_length_854_cov_0.097662	9.9895	854	0.4461	1.0	100.0	854	49	48	0.4607	10	4.14
SRR7892471	NODE_3718_length_854_cov_0.023384	11.4473	854	0.4871	1.0	98.0094	837	109	113	0.4792	8	16.4
SRR7892471	NODE_3720_length_853_cov_1.921488	76.2907	853	0.3962	1.0	100.0	853	375	378	0.402	75	35.97
SRR7892471	NODE_3725_length_853_cov_0.480716	15.5873	853	0.4396	1.0	100.0	853	74	76	0.446	11	11.15
SRR7892471	NODE_3726_length_853_cov_0.400826	17.8441	853	0.4982	2.0	99.4138	848	87	89	0.4638	17	8.7
SRR7892471	NODE_3728_length_853_cov_0.300275	12.0727	853	0.4162	2.0	100.0	853	68	70	0.4365	10	9.16
SRR7892471	NODE_3735_length_852_cov_0.226207	11.5023	852	0.4519	1.0	99.6479	849	61	60	0.464	10	6.9
SRR7892471	NODE_3747_length_851_cov_0.259669	12.3737	851	0.4019	3.0	93.067	792	58	58	0.4019	11	8.69
SRR7892471	NODE_3751_length_851_cov_0.124309	7.47	851	0.3831	2.0	100.0	851	56	57	0.4016	6	8.84
SRR7892471	NODE_3766_length_849_cov_2.689751	115.8622	849	0.4653	1.0	99.5289	845	564	556	0.4655	89	78.88
SRR7892471	NODE_3767_length_849_cov_1.562327	74.6066	849	0.5512	2.0	100.0	849	361	372	0.5518	76	24.62
SRR7892471	NODE_3768_length_849_cov_0.747922	21.1802	849	0.4841	2.0	100.0	849	102	101	0.4826	15	17.49
SRR7892471	NODE_3770_length_849_cov_0.267313	12.3804	849	0.3969	2.0	100.0	849	60	60	0.4106	10	7.62
SRR7892471	NODE_3777_length_849_cov_0.170360	5.5383	849	0.4912	1.0	100.0	849	27	27	0.4888	4	3.91
SRR7892471	NODE_3778_length_849_cov_0.141274	8.8068	849	0.4547	1.0	100.0	849	43	43	0.4566	7	4.28
SRR7892471	NODE_3779_length_849_cov_0.139889	7.7585	849	0.3828	2.0	93.404	793	38	36	0.4021	6	5.59
SRR7892471	NODE_3780_length_849_cov_0.130194	9.8704	849	0.4676	1.0	100.0	849	50	52	0.485	9	5.8
SRR7892471	NODE_3793_length_848_cov_0.091540	8.7358	848	0.5153	1.0	100.0	848	56	56	0.5142	7	5.45
SRR7892471	NODE_3794_length_848_cov_0.030513	4.1026	848	0.3927	4.0	95.0472	806	22	21	0.3849	4	2.32
SRR7892471	NODE_3798_length_847_cov_0.411111	37.6505	847	0.4416	1.0	100.0	847	203	194	0.4453	26	29.68
SRR7892471	NODE_3803_length_847_cov_0.250000	7.8937	847	0.5277	2.0	100.0	847	44	43	0.5388	6	5.32
SRR7892471	NODE_3804_length_847_cov_0.133333	11.4238	847	0.4475	2.0	100.0	847	60	59	0.4427	12	5.59
SRR7892471	NODE_3805_length_847_cov_0.116667	11.3896	847	0.4817	1.0	100.0	847	61	62	0.4654	7	9.49
SRR7892471	NODE_3807_length_847_cov_0.113889	8.2019	847	0.4628	1.0	94.451	800	41	41	0.4661	7	6.73
SRR7892471	NODE_3822_length_846_cov_0.051460	9.6927	846	0.3546	1.0	100.0	846	49	49	0.3595	10	4.71
SRR7892471	NODE_3825_length_845_cov_0.357939	19.8686	845	0.3562	3.0	100.0	845	109	109	0.3586	13	23.58
SRR7892471	NODE_3828_length_845_cov_0.228412	9.8686	845	0.4876	1.0	88.9941	752	46	46	0.4739	10	5.95
SRR7892471	NODE_3829_length_845_cov_0.217270	21.6473	845	0.5266	1.0	100.0	845	118	111	0.5192	21	9.04
SRR7892471	NODE_3840_length_844_cov_0.251046	7.0344	844	0.4976	2.0	100.0	844	37	37	0.489	6	3.59
SRR7892471	NODE_3845_length_844_cov_0.142259	6.5284	844	0.4431	1.0	100.0	844	35	34	0.4444	7	2.94
SRR7892471	NODE_3848_length_844_cov_0.085077	7.6991	844	0.4929	1.0	100.0	844	42	41	0.4792	8	3.86
SRR7892471	NODE_3854_length_843_cov_0.300279	9.8387	843	0.427	2.0	100.0	843	63	61	0.4406	8	7.01
SRR7892471	NODE_3855_length_843_cov_0.272346	13.7651	843	0.3298	1.0	100.0	843	69	68	0.3534	10	10.91
SRR7892471	NODE_3859_length_843_cov_0.191341	6.7331	843	0.3713	1.0	100.0	843	32	32	0.3774	7	3.22
SRR7892471	NODE_3861_length_843_cov_0.141061	11.4816	843	0.4591	2.0	100.0	843	60	59	0.4606	8	9.17
SRR7892471	NODE_3864_length_843_cov_0.118715	8.5801	843	0.4116	1.0	100.0	843	49	50	0.4207	6	5.98
SRR7892471	NODE_3865_length_843_cov_0.079609	12.4199	843	0.4852	1.0	100.0	843	66	68	0.4877	7	11.01
SRR7892471	NODE_3869_length_842_cov_0.163636	13.3622	842	0.4881	1.0	98.8124	832	63	66	0.4783	10	10.25
SRR7892471	NODE_3871_length_842_cov_0.131469	6.3967	842	0.5867	2.0	97.8622	824	35	36	0.5649	6	3.57
SRR7892471	NODE_3876_length_841_cov_0.217087	4.1213	841	0.4269	2.0	100.0	841	19	19	0.4281	3	2.41
SRR7892471	NODE_3879_length_841_cov_0.135854	7.1379	841	0.3686	1.0	100.0	841	33	33	0.3808	7	3.93
SRR7892471	NODE_3881_length_841_cov_0.121849	5.8977	841	0.4935	1.0	100.0	841	32	32	0.4932	4	4.55
SRR7892471	NODE_3884_length_841_cov_0.050420	6.5815	841	0.5838	1.0	97.7408	822	30	31	0.569	6	4.87
SRR7892471	NODE_3890_length_840_cov_0.165498	8.1595	840	0.4655	1.0	98.0952	824	40	41	0.469	8	5.44
SRR7892471	NODE_3899_length_839_cov_0.158708	15.2467	839	0.4648	2.0	100.0	839	75	76	0.4668	14	10.41
SRR7892471	NODE_3900_length_839_cov_0.153090	15.0405	839	0.6103	2.0	95.7092	803	78	76	0.618	7	14.77
SRR7892471	NODE_3902_length_839_cov_0.049157	11.1561	839	0.4696	1.0	100.0	839	59	58	0.4784	8	7.86
SRR7892471	NODE_3908_length_838_cov_0.434599	11.1026	838	0.3854	1.0	100.0	838	53	53	0.3889	8	9.05
SRR7892471	NODE_3910_length_838_cov_0.230661	7.8592	838	0.4141	1.0	100.0	838	41	41	0.4236	5	6.34
SRR7892471	NODE_3911_length_838_cov_0.216596	9.7482	838	0.4737	1.0	96.6587	810	48	50	0.469	10	5.32
SRR7892471	NODE_3916_length_838_cov_0.004219	6.4069	838	0.5286	2.0	100.0	838	34	34	0.5339	6	3.58
SRR7892471	NODE_3926_length_837_cov_0.238028	14.4886	837	0.4958	1.0	100.0	837	81	80	0.4965	13	8.97
SRR7892471	NODE_3930_length_837_cov_0.159155	11.8698	837	0.5926	2.0	96.1768	805	62	63	0.6094	7	11.28
SRR7892471	NODE_3938_length_836_cov_0.355430	22.5514	836	0.4928	2.0	100.0	836	106	106	0.4945	25	10.48
SRR7892471	NODE_3940_length_836_cov_0.290550	15.762	836	0.488	3.0	100.0	836	77	77	0.4706	14	8.67
SRR7892471	NODE_3949_length_835_cov_2.237288	85.5701	835	0.4994	2.0	100.0	835	415	410	0.4942	85	53.5
SRR7892471	NODE_3954_length_835_cov_0.507062	29.5114	835	0.3749	2.0	100.0	835	162	159	0.3789	30	14.06
SRR7892471	NODE_3961_length_835_cov_0.176554	14.6228	835	0.4156	1.0	100.0	835	78	74	0.4231	13	9.08
SRR7892471	NODE_3968_length_835_cov_0.059322	8.6275	835	0.5557	1.0	100.0	835	41	45	0.5715	5	8.46
SRR7892471	NODE_3976_length_834_cov_0.323904	10.8573	834	0.488	1.0	100.0	834	52	53	0.4706	10	8.13
SRR7892471	NODE_3981_length_833_cov_1.801700	71.7875	833	0.5162	1.0	100.0	833	348	347	0.5134	39	63.6
SRR7892471	NODE_3982_length_833_cov_0.746459	30.0708	833	0.4898	1.0	100.0	833	144	146	0.4955	28	19.11
SRR7892471	NODE_3991_length_833_cov_0.215297	6.7167	833	0.4574	1.0	99.6399	830	44	45	0.42	5	6.2
SRR7892471	NODE_3993_length_833_cov_0.192635	8.557	833	0.425	2.0	100.0	833	55	57	0.4536	9	6.34
SRR7892471	NODE_3997_length_833_cov_0.076487	5.9148	833	0.4874	2.0	100.0	833	27	27	0.4942	6	3.45
SRR7892471	NODE_3998_length_833_cov_0.045326	6.4826	833	0.4238	1.0	100.0	833	36	36	0.4297	6	3.81
SRR7892471	NODE_4000_length_832_cov_0.973050	73.3245	832	0.4135	2.0	100.0	832	398	388	0.4662	66	46.34
SRR7892471	NODE_4004_length_832_cov_0.234043	9.5445	832	0.5084	2.0	100.0	832	48	50	0.5198	8	5.29
SRR7892471	NODE_4010_length_832_cov_0.134752	7.7127	832	0.4399	1.0	100.0	832	95	95	0.4493	4	20.61
SRR7892471	NODE_4014_length_831_cov_3.011364	106.6703	831	0.4079	2.0	99.5187	827	500	495	0.4401	93	82.29
SRR7892471	NODE_4016_length_831_cov_0.619318	31.7906	831	0.5331	1.0	97.8339	813	153	157	0.5333	20	26.47
SRR7892471	NODE_4017_length_831_cov_0.430398	27.923	831	0.5945	1.0	99.639	828	143	146	0.5926	21	17.7
SRR7892471	NODE_4021_length_831_cov_0.240057	10.7497	831	0.42	1.0	98.7966	821	52	54	0.4231	8	6.5
SRR7892471	NODE_4022_length_831_cov_0.200284	16.9278	831	0.3935	1.0	100.0	831	84	85	0.4083	14	10.49
SRR7892471	NODE_4023_length_831_cov_0.184659	7.9134	831	0.4392	2.0	100.0	831	48	49	0.4521	8	5.17
SRR7892471	NODE_4025_length_831_cov_0.170455	10.6402	831	0.4609	1.0	100.0	831	53	51	0.467	7	8.57
SRR7892471	NODE_4026_length_831_cov_0.167614	15.4031	831	0.4465	1.0	94.5848	786	81	80	0.4698	12	10.45
SRR7892471	NODE_4029_length_831_cov_0.095170	5.7401	831	0.4717	2.0	94.4645	785	30	30	0.4776	5	3.36
SRR7892471	NODE_4034_length_830_cov_0.458037	12.9434	830	0.4181	2.0	97.3494	808	62	63	0.4324	14	6.03
SRR7892471	NODE_4045_length_829_cov_1.371795	49.047	829	0.5283	1.0	99.5175	825	227	227	0.5215	49	20.9
SRR7892471	NODE_4046_length_829_cov_0.574074	18.7998	829	0.3438	1.0	100.0	829	84	86	0.3428	18	9.11
SRR7892471	NODE_4061_length_828_cov_0.375178	16.7669	828	0.4457	2.0	100.0	828	84	95	0.5061	10	16.18
SRR7892471	NODE_4066_length_828_cov_0.055635	4.9771	828	0.4469	1.0	100.0	828	25	25	0.4471	4	2.46
SRR7892471	NODE_4075_length_827_cov_0.355714	14.5478	827	0.4027	2.0	100.0	827	78	77	0.4136	13	9.24
SRR7892471	NODE_4079_length_827_cov_0.290000	9.9323	827	0.3978	2.0	100.0	827	48	48	0.4062	10	4.32
SRR7892471	NODE_4080_length_827_cov_0.257143	5.7352	827	0.3797	4.0	99.8791	826	37	38	0.399	5	5.23
SRR7892471	NODE_4081_length_827_cov_0.240000	6.4232	827	0.4389	1.0	100.0	827	31	29	0.4431	5	4.12
SRR7892471	NODE_4082_length_827_cov_0.208571	7.3978	827	0.3748	2.0	100.0	827	33	32	0.3806	8	3.29
SRR7892471	NODE_4086_length_827_cov_0.131429	5.5562	827	0.3906	2.0	100.0	827	27	27	0.3953	6	2.09
SRR7892471	NODE_4088_length_826_cov_0.659514	28.3293	826	0.6017	1.0	99.8789	825	132	134	0.5973	34	15.69
SRR7892471	NODE_4093_length_826_cov_0.319027	10.4879	826	0.4116	1.0	99.1525	819	65	64	0.4348	9	6.99
SRR7892471	NODE_4097_length_826_cov_0.238913	13.586	826	0.3668	2.0	99.7579	824	65	63	0.3959	12	10.73
SRR7892471	NODE_4098_length_826_cov_0.226037	13.7482	826	0.362	2.0	100.0	826	82	81	0.3967	9	12.92
SRR7892471	NODE_4113_length_824_cov_1.024390	48.4029	824	0.5789	1.0	99.7573	822	233	228	0.5739	49	31.01
SRR7892471	NODE_4117_length_824_cov_0.252511	8.8556	824	0.466	1.0	99.3932	819	56	56	0.4496	5	7.63
SRR7892471	NODE_4122_length_824_cov_0.063128	4.3192	824	0.4442	1.0	100.0	824	21	23	0.4418	4	1.71
SRR7892471	NODE_4123_length_824_cov_0.063128	9.051	824	0.4466	2.0	100.0	824	40	40	0.4564	7	5.49
SRR7892471	NODE_4127_length_823_cov_0.327586	9.226	823	0.4192	2.0	100.0	823	42	41	0.4152	8	5.67
SRR7892471	NODE_4134_length_823_cov_0.107759	4.8044	823	0.4022	2.0	89.5504	737	23	23	0.4016	5	3.32
SRR7892471	NODE_4139_length_822_cov_4.670504	212.6326	822	0.4221	1.0	100.0	822	1009	1010	0.4161	198	122.92
SRR7892471	NODE_4142_length_822_cov_0.435971	14.7178	822	0.4404	2.0	100.0	822	70	70	0.4184	15	8.87
SRR7892471	NODE_4143_length_822_cov_0.356835	32.0596	822	0.3382	1.0	100.0	822	166	165	0.3263	20	28.69
SRR7892471	NODE_4144_length_822_cov_0.332374	9.4866	822	0.4818	1.0	97.3236	800	44	44	0.486	9	5.91
SRR7892471	NODE_4148_length_822_cov_0.202878	9.8297	822	0.4136	1.0	99.2701	816	45	45	0.4241	8	5.82
SRR7892471	NODE_4149_length_822_cov_0.172662	5.7117	822	0.5414	2.0	100.0	822	35	35	0.5378	5	4.14
SRR7892471	NODE_4152_length_822_cov_0.092086	7.8942	822	0.4574	1.0	100.0	822	52	52	0.463	6	7.14
SRR7892471	NODE_4153_length_822_cov_0.063309	26.8321	822	0.4453	1.0	100.0	822	125	137	0.4351	23	24.27
SRR7892471	NODE_4162_length_821_cov_0.158501	10.1754	821	0.497	1.0	100.0	821	49	49	0.4987	11	4.63
SRR7892471	NODE_4166_length_821_cov_0.096542	7.659	821	0.4105	2.0	100.0	821	58	59	0.4416	6	8.09
SRR7892471	NODE_4168_length_820_cov_0.539683	17.8939	820	0.4524	1.0	100.0	820	77	81	0.4677	18	6.62
SRR7892471	NODE_4169_length_820_cov_0.502165	15.2463	820	0.4476	2.0	100.0	820	70	81	0.4578	14	8.73
SRR7892471	NODE_4172_length_820_cov_0.308802	9.3854	820	0.3793	1.0	98.2927	806	45	45	0.3837	8	6.61
SRR7892471	NODE_4173_length_820_cov_0.277056	14.1195	820	0.4207	1.0	99.878	819	66	65	0.4227	15	7.67
SRR7892471	NODE_4181_length_820_cov_0.124098	15.0805	820	0.4841	1.0	100.0	820	75	82	0.5102	8	13.76
SRR7892471	NODE_4187_length_820_cov_0.062049	12.3793	820	0.4854	1.0	97.8049	802	64	62	0.4914	7	10.27
SRR7892471	NODE_4192_length_819_cov_0.280347	22.4579	819	0.2698	1.0	100.0	819	169	169	0.3601	19	15.87
SRR7892471	NODE_4196_length_819_cov_0.157514	6.8523	819	0.3382	2.0	94.8718	777	32	31	0.359	6	4.64
SRR7892471	NODE_4197_length_819_cov_0.128613	4.967	819	0.4383	1.0	97.4359	798	24	24	0.4351	4	3.01
SRR7892471	NODE_4201_length_818_cov_1.052098	54.0208	818	0.3594	2.0	100.0	818	258	259	0.365	59	27.1
SRR7892471	NODE_4204_length_818_cov_0.447178	12.9144	818	0.4694	1.0	100.0	818	57	57	0.4607	7	12.3
SRR7892471	NODE_4215_length_817_cov_15.495652	1285.4443	817	0.3329	1.0	100.0	817	6278	6284	0.3665	487	1432.13
SRR7892471	NODE_4234_length_817_cov_0.085507	6.7711	817	0.3856	2.0	97.6744	798	34	35	0.4119	5	4.33
SRR7892471	NODE_4236_length_817_cov_0.072464	6.4064	817	0.4774	2.0	100.0	817	32	31	0.4828	6	2.79
SRR7892471	NODE_4238_length_816_cov_0.361393	14.8934	816	0.3725	2.0	100.0	816	67	67	0.3877	15	6.68
SRR7892471	NODE_4246_length_816_cov_0.114659	4.549	816	0.3897	1.0	95.7108	781	21	23	0.3914	3	3.96
SRR7892471	NODE_4248_length_816_cov_0.069666	11.9044	816	0.5147	1.0	99.8775	815	57	57	0.4912	7	12.62
SRR7892471	NODE_4255_length_815_cov_0.171512	5.9325	815	0.4552	2.0	99.2638	809	31	29	0.4434	6	2.84
SRR7892471	NODE_4258_length_814_cov_1.328967	45.226	814	0.4042	2.0	100.0	814	208	209	0.412	48	35.47
SRR7892471	NODE_4259_length_814_cov_0.505095	28.0369	814	0.6118	1.0	100.0	814	135	137	0.6083	27	12.71
SRR7892471	NODE_4261_length_814_cov_0.232897	8.4251	814	0.4349	2.0	100.0	814	38	38	0.4336	9	2.89
SRR7892471	NODE_4263_length_814_cov_0.227074	8.9165	814	0.4398	1.0	100.0	814	48	50	0.439	6	5.1
SRR7892471	NODE_4271_length_814_cov_0.077147	4.3108	814	0.4042	2.0	100.0	814	17	17	0.3729	4	1.97
SRR7892471	NODE_4278_length_813_cov_0.217201	8.5904	813	0.4551	2.0	100.0	813	45	46	0.4495	7	6.53
SRR7892471	NODE_4280_length_813_cov_0.163265	8.7048	813	0.4945	1.0	100.0	813	43	44	0.4977	8	4.78
SRR7892471	NODE_4281_length_813_cov_0.158892	11.9606	813	0.3346	3.0	92.2509	750	59	59	0.3501	8	11.57
SRR7892471	NODE_4285_length_813_cov_0.118076	14.5191	813	0.5129	1.0	100.0	813	76	76	0.4951	12	8.64
SRR7892471	NODE_4287_length_813_cov_0.100583	7.2952	813	0.4871	2.0	98.401	800	40	39	0.4858	6	5.65
SRR7892471	NODE_4303_length_812_cov_0.078832	5.5406	812	0.4236	1.0	96.9212	787	29	29	0.4392	5	2.77
SRR7892471	NODE_4305_length_811_cov_2.308480	87.9482	811	0.3884	2.0	100.0	811	452	468	0.4061	50	72.86
